"url_list_link","url_list_selection1_name","url_list_selection1_url"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=2","Pumpkin Fluff Dip","https://www.allrecipes.com/recipe/24740/pumpkin-fluff-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=2","Bacon and Tomato Cups","https://www.allrecipes.com/recipe/14967/bacon-and-tomato-cups/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Chicken Puffs","https://www.allrecipes.com/recipe/26738/chicken-puffs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Amy's Cilantro Cream Sauce","https://www.allrecipes.com/recipe/20446/amys-cilantro-cream-sauce/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Toasted Garlic Bread","https://www.allrecipes.com/recipe/21060/toasted-garlic-bread/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Ken's Perfect Hard Boiled Egg (And I Mean Perfect)","https://www.allrecipes.com/recipe/213737/kens-perfect-hard-boiled-egg-and-i-mean-perfect/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Party Pinwheels","https://www.allrecipes.com/recipe/14961/party-pinwheels/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","My Crab Cakes","https://www.allrecipes.com/recipe/19490/my-crab-cakes/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Potato Chips","https://www.allrecipes.com/recipe/66646/potato-chips/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Balsamic Bruschetta","https://www.allrecipes.com/recipe/54165/balsamic-bruschetta/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Creamy Dill Cucumber Toasties","https://www.allrecipes.com/recipe/14811/creamy-dill-cucumber-toasties/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Chicken and Broccoli Braid","https://www.allrecipes.com/recipe/15028/chicken-and-broccoli-braid/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Sausage Stuffed Jalapenos","https://www.allrecipes.com/recipe/83500/sausage-stuffed-jalapenos/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Easy Guacamole","https://www.allrecipes.com/recipe/14064/easy-guacamole/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Boneless Buffalo Wings","https://www.allrecipes.com/recipe/151266/boneless-buffalo-wings/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Cream Cheese Penguins","https://www.allrecipes.com/recipe/19687/cream-cheese-penguins/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Chewy Granola Bars","https://www.allrecipes.com/recipe/11382/chewy-granola-bars/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Lana's Sweet and Sour Meatballs","https://www.allrecipes.com/recipe/26616/lanas-sweet-and-sour-meatballs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Easy Granola Bars","https://www.allrecipes.com/recipe/25794/easy-granola-bars/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Grilled Shrimp Scampi","https://www.allrecipes.com/recipe/12771/grilled-shrimp-scampi/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Easy Cheese Ball II","https://www.allrecipes.com/recipe/14927/easy-cheese-ball-ii/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=3","Chicken Wing Dip","https://www.allrecipes.com/recipe/90544/chicken-wing-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Avocado Feta Salsa","https://www.allrecipes.com/recipe/87678/avocado-feta-salsa/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Hot Pizza Dip","https://www.allrecipes.com/recipe/14803/hot-pizza-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Luscious Spinach Artichoke Dip","https://www.allrecipes.com/recipe/15141/luscious-spinach-artichoke-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Quick Baked Zucchini Chips","https://www.allrecipes.com/recipe/89452/quick-baked-zucchini-chips/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Fried Mozzarella Cheese Sticks","https://www.allrecipes.com/recipe/23596/fried-mozzarella-cheese-sticks/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Antipasto Squares","https://www.allrecipes.com/recipe/57808/antipasto-squares/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Roasted Pumpkin Seeds","https://www.allrecipes.com/recipe/13768/roasted-pumpkin-seeds/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Mahogany Chicken Wings","https://www.allrecipes.com/recipe/25505/mahogany-chicken-wings/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Fresh Tomato Salsa","https://www.allrecipes.com/recipe/14088/fresh-tomato-salsa/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Corn Fritters","https://www.allrecipes.com/recipe/18040/corn-fritters/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Outrageous Warm Chicken Nacho Dip","https://www.allrecipes.com/recipe/157940/outrageous-warm-chicken-nacho-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","The Best Sweet and Sour Meatballs","https://www.allrecipes.com/recipe/26673/the-best-sweet-and-sour-meatballs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Spiced Sweet Roasted Red Pepper Hummus","https://www.allrecipes.com/recipe/15006/spiced-sweet-roasted-red-pepper-hummus/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Black Bean Hummus","https://www.allrecipes.com/recipe/13930/black-bean-hummus/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Southern Pimento Cheese","https://www.allrecipes.com/recipe/189930/southern-pimento-cheese/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Hot Artichoke Spinach Dip","https://www.allrecipes.com/recipe/14814/hot-artichoke-spinach-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Baked Chicken Wings","https://www.allrecipes.com/recipe/187822/baked-chicken-wings/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Best Guacamole","https://www.allrecipes.com/recipe/14837/best-guacamole/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Vietnamese Fresh Spring Rolls","https://www.allrecipes.com/recipe/24239/vietnamese-fresh-spring-rolls/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=4","Crab Dip","https://www.allrecipes.com/recipe/12799/crab-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Hot Bean Dip","https://www.allrecipes.com/recipe/22163/hot-bean-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Extra Easy Hummus","https://www.allrecipes.com/recipe/20797/extra-easy-hummus/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Baked Ham and Cheese Party Sandwiches","https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Best Egg Rolls","https://www.allrecipes.com/recipe/14704/best-egg-rolls/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Nacho Cheese Sauce","https://www.allrecipes.com/recipe/24738/nacho-cheese-sauce/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Seven Layer Dip I","https://www.allrecipes.com/recipe/16845/seven-layer-dip-i/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Apple Dip","https://www.allrecipes.com/recipe/14978/apple-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Vicki's Hush Puppies","https://www.allrecipes.com/recipe/25241/vickis-hush-puppies/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Dawn's Candied Walnuts","https://www.allrecipes.com/recipe/9443/dawns-candied-walnuts/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Gary's Stuffed Mushrooms","https://www.allrecipes.com/recipe/24174/garys-stuffed-mushrooms/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Restaurant Style Chicken Nachos","https://www.allrecipes.com/recipe/26924/restaurant-style-chicken-nachos/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Ali's Amazing Bruschetta","https://www.allrecipes.com/recipe/48156/alis-amazing-bruschetta/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Grill Master Chicken Wings","https://www.allrecipes.com/recipe/213068/grill-master-chicken-wings/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Best Bruschetta Ever","https://www.allrecipes.com/recipe/27192/best-bruschetta-ever/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Cheese Fondue","https://www.allrecipes.com/recipe/13714/cheese-fondue/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Di's Delicious Deluxe Deviled Eggs","https://www.allrecipes.com/recipe/25532/dis-delicious-deluxe-deviled-eggs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Chicken Flautas","https://www.allrecipes.com/recipe/8878/chicken-flautas/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Chicken Enchilada Dip","https://www.allrecipes.com/recipe/24643/chicken-enchilada-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Artichoke Spinach Dip","https://www.allrecipes.com/recipe/26699/artichoke-spinach-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=5","Roasted Garlic Bread","https://www.allrecipes.com/recipe/75133/roasted-garlic-bread/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Hot Mexican Spinach Dip","https://www.allrecipes.com/recipe/24191/hot-mexican-spinach-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Pita Chips","https://www.allrecipes.com/recipe/14827/pita-chips/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","The Best Fresh Tomato Salsa","https://www.allrecipes.com/recipe/214893/the-best-fresh-tomato-salsa/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Divine Hard-Boiled Eggs","https://www.allrecipes.com/recipe/176229/divine-hard-boiled-eggs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Tomatillo Salsa Verde","https://www.allrecipes.com/recipe/94028/tomatillo-salsa-verde/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Pumpkin Dip","https://www.allrecipes.com/recipe/26498/pumpkin-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Pico De Gallo","https://www.allrecipes.com/recipe/35304/pico-de-gallo/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Slow Cooker Reuben Dip","https://www.allrecipes.com/recipe/89707/slow-cooker-reuben-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Baba Ghanoush","https://www.allrecipes.com/recipe/14859/baba-ghanoush/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Special Deviled Eggs","https://www.allrecipes.com/recipe/22390/special-deviled-eggs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Baked Tortilla Chips","https://www.allrecipes.com/recipe/20482/baked-tortilla-chips/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Great Garlic Bread","https://www.allrecipes.com/recipe/21080/great-garlic-bread/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Roasted Chickpeas","https://www.allrecipes.com/recipe/81548/roasted-chickpeas/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Pico de Gallo","https://www.allrecipes.com/recipe/203800/pico-de-gallo/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Mango Salsa","https://www.allrecipes.com/recipe/48032/mango-salsa/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Garlic Bread Fantastique","https://www.allrecipes.com/recipe/27055/garlic-bread-fantastique/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Veronica's Hot Spinach, Artichoke and Chile Dip","https://www.allrecipes.com/recipe/60357/veronicas-hot-spinach-artichoke-and-chile-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Jalapeno Poppers I","https://www.allrecipes.com/recipe/26835/jalapeno-poppers-i/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Grilled Portobello Mushrooms","https://www.allrecipes.com/recipe/13913/grilled-portobello-mushrooms/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=6","Sausage Jalapeno Poppers","https://www.allrecipes.com/recipe/25539/sausage-jalapeno-poppers/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Filipino Lumpia","https://www.allrecipes.com/recipe/35151/filipino-lumpia/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Reuben Dip","https://www.allrecipes.com/recipe/14865/reuben-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Deviled Eggs I","https://www.allrecipes.com/recipe/15368/deviled-eggs-i/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Mini Ham And Cheese Rolls","https://www.allrecipes.com/recipe/15018/mini-ham-and-cheese-rolls/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Crab Rangoon III","https://www.allrecipes.com/recipe/25536/crab-rangoon-iii/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Savory Crab Stuffed Mushrooms","https://www.allrecipes.com/recipe/25497/savory-crab-stuffed-mushrooms/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Heather's Cilantro, Black Bean, and Corn Salsa","https://www.allrecipes.com/recipe/143315/heathers-cilantro-black-bean-and-corn-salsa/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Bacon and Cheddar Stuffed Mushrooms","https://www.allrecipes.com/recipe/21061/bacon-and-cheddar-stuffed-mushrooms/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Bacon Wrapped Barbeque Shrimp","https://www.allrecipes.com/recipe/16647/bacon-wrapped-barbeque-shrimp/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Microwave Popcorn","https://www.allrecipes.com/recipe/87305/microwave-popcorn/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Perfect Sushi Rice","https://www.allrecipes.com/recipe/99211/perfect-sushi-rice/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","No-Bake Energy Bites","https://www.allrecipes.com/recipe/239969/no-bake-energy-bites/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Carla's Fruit Dip","https://www.allrecipes.com/recipe/20657/carlas-fruit-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Ranch Oyster Crackers","https://www.allrecipes.com/recipe/15956/ranch-oyster-crackers/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Mexican Cream Cheese Rollups","https://www.allrecipes.com/recipe/14922/mexican-cream-cheese-rollups/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Buffalo Chicken Wings I","https://www.allrecipes.com/recipe/8947/buffalo-chicken-wings-i/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Rockin' Salsa","https://www.allrecipes.com/recipe/175547/rockin-salsa/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Zesty Porcupine Meatballs","https://www.allrecipes.com/recipe/14676/zesty-porcupine-meatballs/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/76/appetizers-and-snacks/?page=7","Chicago Dip","https://www.allrecipes.com/recipe/14972/chicago-dip/?internalSource=hub%20recipe&referringId=76&referringContentType=Recipe%20Hub"
