,URL,ingredient
0,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,1 1/2 cups milk
1,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,1 cup warm water (110 degrees F/45 degrees C)
2,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,2 (.25 ounce) packages active dry yeast
3,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,3 eggs
4,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,1/2 cup white sugar
5,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,1 teaspoon salt
6,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,"1/2 cup margarine, softened"
7,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,1 cup raisins
8,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,8 cups all-purpose flour
9,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,2 tablespoons milk
10,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,3/4 cup white sugar
11,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,2 tablespoons ground cinnamon
12,https://www.allrecipes.com/recipe/6779/cinnamon-raisin-bread-i/,"2 tablespoons butter, melted"
0,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,"3 ripe bananas, mashed"
1,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,1 cup white sugar
2,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,1 egg
3,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,1/4 cup melted butter
4,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,1 1/2 cups all-purpose flour
5,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,1 teaspoon baking soda
6,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,1 teaspoon salt
0,https://www.allrecipes.com/recipe/191885/vegan-pancakes/,1 1/4 cups all-purpose flour
1,https://www.allrecipes.com/recipe/191885/vegan-pancakes/,2 tablespoons white sugar
2,https://www.allrecipes.com/recipe/191885/vegan-pancakes/,2 teaspoons baking powder
3,https://www.allrecipes.com/recipe/191885/vegan-pancakes/,1/2 teaspoon salt
4,https://www.allrecipes.com/recipe/191885/vegan-pancakes/,1 1/4 cups water
5,https://www.allrecipes.com/recipe/191885/vegan-pancakes/,1 tablespoon oil
0,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,1 cup all-purpose flour
1,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,1/4 cup white sugar
2,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,1 tablespoon baking powder
3,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,1/4 teaspoon salt
4,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,"1 cup milk, at room temperature"
5,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,"1 egg, at room temperature"
6,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,1 tablespoon oil
7,https://www.allrecipes.com/recipe/233074/grandads-pancakes/,"2 teaspoons oil, or as needed"
0,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,1 1/4 cups whole wheat flour
1,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,2 teaspoons baking powder
2,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,1 egg
3,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,"1 cup milk, plus more if necessary"
4,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,1/2 teaspoon salt
5,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,1 tablespoon artificial sweetener
6,https://www.allrecipes.com/recipe/104894/whole-wheat-blueberry-pancakes/,1/2 cup blueberries
0,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1 cup coarsely ground grits
1,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,3 cups water
2,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,2 teaspoons salt
3,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,2 cups half-and-half
4,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"2 pounds uncooked shrimp, peeled and deveined"
5,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,salt to taste
6,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"1 pinch cayenne pepper, or to taste"
7,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"1 lemon, juiced"
8,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"1 pound andouille sausage, cut into 1/4-inch slices"
9,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,5 slices bacon
10,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"1 green bell pepper, chopped"
11,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"1 red bell pepper, chopped"
12,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,"1 yellow bell pepper, chopped"
13,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1 cup chopped onion
14,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1 teaspoon minced garlic
15,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1/4 cup butter
16,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1/4 cup all-purpose flour
17,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1 cup chicken broth
18,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1 tablespoon Worcestershire sauce
19,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,1 cup shredded sharp Cheddar cheese
0,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,2 cups all-purpose flour
1,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,1 teaspoon baking powder
2,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,1 teaspoon baking soda
3,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,1 teaspoon salt
4,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,"3 ripe bananas, mashed"
5,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,1 tablespoon milk
6,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,"1 teaspoon ground cinnamon, or to taste"
7,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,"1/2 cup butter, softened"
8,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,1 cup white sugar
9,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,2 eggs
10,https://www.allrecipes.com/recipe/230482/banana-chocolate-chip-bread/,1 cup semisweet chocolate chips
0,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,1/2 cup light mayonnaise
1,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,1/2 cup milk
2,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,"4 eggs, lightly beaten"
3,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,8 ounces shredded reduced-fat Cheddar cheese
4,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,"1 (10 ounce) package frozen chopped spinach, thawed and squeezed dry"
5,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,1/4 cup chopped onion
6,https://www.allrecipes.com/recipe/45394/light-and-fluffy-spinach-quiche/,1 (9 inch) unbaked pie shell
0,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,5 very ripe bananas
1,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,4 eggs
2,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,1 cup shortening
3,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,2 1/2 cups white sugar
4,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,1 tablespoon vanilla extract
5,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,3 1/2 cups all-purpose flour
6,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,2 teaspoons baking soda
7,https://www.allrecipes.com/recipe/6713/easy-banana-bread/,1 teaspoon salt
0,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1/3 cup vegetable oil
1,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1/2 cup honey
2,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1 teaspoon vanilla extract
3,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,2 eggs
4,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1 cup mashed bananas
5,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1 3/4 cups whole wheat flour
6,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1/2 teaspoon salt
7,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1 teaspoon baking soda
8,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1/4 cup hot water
9,https://www.allrecipes.com/recipe/7155/whole-wheat-banana-nut-bread/,1/2 cup chopped walnuts
0,https://www.allrecipes.com/recipe/49629/breakfast-pies/,3/4 pound breakfast sausage
1,https://www.allrecipes.com/recipe/49629/breakfast-pies/,1/8 cup minced onion
2,https://www.allrecipes.com/recipe/49629/breakfast-pies/,1/8 cup minced green bell pepper
3,https://www.allrecipes.com/recipe/49629/breakfast-pies/,1 (12 ounce) can refrigerated biscuit dough
4,https://www.allrecipes.com/recipe/49629/breakfast-pies/,"3 eggs, beaten"
5,https://www.allrecipes.com/recipe/49629/breakfast-pies/,3 tablespoons milk
6,https://www.allrecipes.com/recipe/49629/breakfast-pies/,1/2 cup shredded Colby-Monterey Jack cheese
0,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,2 eggs
1,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,1/2 cup milk
2,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,1/2 cup sifted all-purpose flour
3,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,1 pinch ground nutmeg
4,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,1 pinch salt
5,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,2 tablespoons butter
6,https://www.allrecipes.com/recipe/23898/dutch-babies-ii/,2 tablespoons confectioners' sugar for dusting
0,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,3 1/4 cups all-purpose flour
1,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,3 cups white sugar
2,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,2 teaspoons baking soda
3,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,1 1/2 teaspoons salt
4,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,1 teaspoon ground nutmeg
5,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,1 teaspoon ground cinnamon
6,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,2 cups solid pack pumpkin puree
7,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,2/3 cup water
8,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,1 cup vegetable oil
9,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,4 eggs
10,https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/,1/2 cup chopped walnuts (optional)
0,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,"2 bananas, broken into chunks"
1,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,2 cups milk
2,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,1/2 cup peanut butter
3,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,"2 tablespoons honey, or to taste"
4,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,2 cups ice cubes
0,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,12 slices bacon
1,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,"1/4 cup butter, melted"
2,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,3 cups croutons
3,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,2 cups grated Cheddar cheese
4,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,6 eggs
5,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,1 3/4 cups milk
6,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,"1 bell pepper (any color), diced"
7,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,1 tablespoon prepared mustard
8,https://www.allrecipes.com/recipe/51960/charleston-breakfast-casserole/,salt and pepper to taste
0,https://www.allrecipes.com/recipe/20931/french-crepes/,1 cup all-purpose flour
1,https://www.allrecipes.com/recipe/20931/french-crepes/,1 teaspoon white sugar
2,https://www.allrecipes.com/recipe/20931/french-crepes/,1/4 teaspoon salt
3,https://www.allrecipes.com/recipe/20931/french-crepes/,3 eggs
4,https://www.allrecipes.com/recipe/20931/french-crepes/,2 cups milk
5,https://www.allrecipes.com/recipe/20931/french-crepes/,"2 tablespoons butter, melted"
0,https://www.allrecipes.com/recipe/57459/oven-scrambled-eggs/,"1/2 cup butter or margarine, melted"
1,https://www.allrecipes.com/recipe/57459/oven-scrambled-eggs/,24 eggs
2,https://www.allrecipes.com/recipe/57459/oven-scrambled-eggs/,2 1/4 teaspoons salt
3,https://www.allrecipes.com/recipe/57459/oven-scrambled-eggs/,2 1/2 cups milk
0,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,3/4 cup melted butter
1,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,1 1/2 tablespoons Dijon mustard
2,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,1 1/2 teaspoons Worcestershire sauce
3,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,1 1/2 tablespoons poppy seeds
4,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,1 tablespoon dried minced onion
5,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,24 mini sandwich rolls
6,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,1 pound thinly sliced cooked deli ham
7,https://www.allrecipes.com/recipe/216756/baked-ham-and-cheese-party-sandwiches/,1 pound thinly sliced Swiss cheese
0,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,1 (3 ounce) can bacon bits
1,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,1/2 cup chopped onion
2,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,5 ounces shredded Swiss cheese
3,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,3 ounces grated Parmesan cheese
4,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,1 (9 inch) deep dish frozen pie crust
5,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,"4 eggs, lightly beaten"
6,https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/,1 cup half-and-half cream
0,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,cooking spray
1,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,2 cups all-purpose flour
2,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1 teaspoon salt
3,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1 teaspoon baking powder
4,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1 teaspoon baking soda
5,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,"1/2 cup butter, softened"
6,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,"3 ripe bananas, mashed"
7,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1 cup white sugar
8,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,2 large eggs
9,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1/4 teaspoon vanilla extract
10,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1 tablespoon milk
11,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1 cup chopped walnuts
12,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,1/3 cup semisweet chocolate chips
0,https://www.allrecipes.com/recipe/86587/scrambled-eggs-done-right/,2 eggs
1,https://www.allrecipes.com/recipe/86587/scrambled-eggs-done-right/,1 teaspoon mayonnaise or salad dressing
2,https://www.allrecipes.com/recipe/86587/scrambled-eggs-done-right/,1 teaspoon water (optional)
3,https://www.allrecipes.com/recipe/86587/scrambled-eggs-done-right/,1 teaspoon margarine or butter
4,https://www.allrecipes.com/recipe/86587/scrambled-eggs-done-right/,salt and pepper to taste (optional)
0,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,2 tablespoons olive oil
1,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,"6 small red potatoes, sliced"
2,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,1 cup torn fresh spinach
3,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,2 tablespoons sliced green onions
4,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,1 teaspoon crushed garlic
5,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,salt and pepper to taste
6,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,6 eggs
7,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,1/3 cup milk
8,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,1/2 cup shredded Cheddar cheese
0,https://www.allrecipes.com/recipe/216391/easy-sausage-gravy-and-biscuits/,1 (16 ounce) can refrigerated jumbo buttermilk biscuits
1,https://www.allrecipes.com/recipe/216391/easy-sausage-gravy-and-biscuits/,1 (9.6 ounce) package Jimmy Dean® Original Hearty Pork Sausage Crumbles
2,https://www.allrecipes.com/recipe/216391/easy-sausage-gravy-and-biscuits/,1/4 cup flour
3,https://www.allrecipes.com/recipe/216391/easy-sausage-gravy-and-biscuits/,2 1/2 cups milk
4,https://www.allrecipes.com/recipe/216391/easy-sausage-gravy-and-biscuits/,Salt and ground black pepper to taste
0,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,"1 (2 pound) package frozen hash brown potatoes, thawed"
1,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,1 pound pork sausage
2,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,"1 small onion, diced"
3,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,5 eggs
4,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,1/2 cup milk
5,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,1/2 teaspoon onion powder
6,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,1/8 teaspoon garlic powder
7,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,salt and ground black pepper to taste
8,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,12 ounces shredded Cheddar cheese
0,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1 1/4 cups all-purpose flour
1,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1 egg
2,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1 1/4 cups buttermilk
3,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1/4 cup white sugar
4,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1 teaspoon baking powder
5,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1 teaspoon baking soda
6,https://www.allrecipes.com/recipe/24138/buttermilk-pancakes-i/,1/4 cup vegetable oil
0,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,3/4 pound ground pork sausage
1,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,1 tablespoon butter
2,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,"4 green onions, chopped"
3,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,"1/2 pound fresh mushrooms, sliced"
4,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,"10 eggs, beaten"
5,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,1 (16 ounce) container low-fat cottage cheese
6,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,"1 pound Monterey Jack cheese, shredded"
7,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,"2 (4 ounce) cans diced green chile peppers, drained"
8,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,1 cup all-purpose flour
9,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,1 teaspoon baking powder
10,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,1/2 teaspoon salt
11,https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,"1/3 cup butter, melted"
0,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,1/2 cup mayonnaise
1,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,2 tablespoons all-purpose flour
2,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,"2 eggs, beaten"
3,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,1/2 cup milk
4,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,1 cup crab meat
5,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,1 cup diced Swiss cheese
6,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,1/2 cup chopped green onions
7,https://www.allrecipes.com/recipe/12733/crab-quiche-i/,1 (9 inch) unbaked pie crust
0,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,3 1/2 cups all-purpose flour
1,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,2 teaspoons baking soda
2,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,1 teaspoon baking powder
3,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,3 teaspoons pumpkin pie spice
4,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,1 teaspoon salt
5,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,3 cups white sugar
6,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,1 cup vegetable oil
7,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,4 eggs
8,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,1 (15 ounce) can pumpkin puree
9,https://www.allrecipes.com/recipe/7243/pumpkin-pie-bread/,1/2 cup water
0,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,1/3 cup white sugar
1,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,2 teaspoons ground cinnamon
2,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,2 cups all-purpose flour
3,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,1 tablespoon baking powder
4,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,1/2 teaspoon salt
5,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,1 cup white sugar
6,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,"1 egg, beaten"
7,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,1 cup milk
8,https://www.allrecipes.com/recipe/23376/cinnamon-swirl-bread/,1/3 cup vegetable oil
0,https://www.allrecipes.com/recipe/21686/spinach-quiche/,"1 (10 ounce) package frozen chopped spinach, thawed"
1,https://www.allrecipes.com/recipe/21686/spinach-quiche/,"1 bunch green onions, finely chopped (white parts only)"
2,https://www.allrecipes.com/recipe/21686/spinach-quiche/,"4 eggs, beaten"
3,https://www.allrecipes.com/recipe/21686/spinach-quiche/,1 (16 ounce) package cottage cheese
4,https://www.allrecipes.com/recipe/21686/spinach-quiche/,2 cups shredded Cheddar cheese
5,https://www.allrecipes.com/recipe/21686/spinach-quiche/,1/4 cup crushed croutons
0,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,1 pound bacon
1,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,1/4 cup diced onion
2,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,1/4 cup diced green bell pepper
3,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,3 cups shredded Cheddar cheese
4,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,8 eggs
5,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,2 cups milk
6,https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,"1 (16 ounce) package frozen hash brown potatoes, thawed"
0,https://www.allrecipes.com/recipe/16719/french-toast-ii/,4 eggs
1,https://www.allrecipes.com/recipe/16719/french-toast-ii/,3/4 cup milk
2,https://www.allrecipes.com/recipe/16719/french-toast-ii/,3 tablespoons brown sugar
3,https://www.allrecipes.com/recipe/16719/french-toast-ii/,1 teaspoon ground nutmeg
4,https://www.allrecipes.com/recipe/16719/french-toast-ii/,12 slices white bread
5,https://www.allrecipes.com/recipe/16719/french-toast-ii/,1 tablespoon ground cinnamon
0,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,1 pound pork sausage
1,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,"6 (1 ounce) slices bread, cubed"
2,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,2 cups shredded Cheddar cheese
3,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,6 eggs
4,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,2 cups milk
5,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,1 teaspoon salt
6,https://www.allrecipes.com/recipe/20913/easy-sausage-strata/,1 teaspoon ground dry mustard
0,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,1 (16 ounce) package breakfast sausage
1,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,1 chopped green onion
2,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,2 cups shredded Cheddar cheese
3,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,"6 eggs, lightly beaten"
4,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,1 cup water
5,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,1/2 cup milk
6,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,1 (2.64 ounce) package country gravy mix
7,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,"6 slices bread, cut into 1 inch cubes"
8,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,2 tablespoons melted butter (optional)
9,https://www.allrecipes.com/recipe/53314/country-breakfast-casserole/,paprika to taste (optional)
0,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,2 tablespoons butter
1,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,"1/2 onion, chopped"
2,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,"1/2 green bell pepper, chopped"
3,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,1 cup chopped cooked ham
4,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,8 eggs
5,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,1/4 cup milk
6,https://www.allrecipes.com/recipe/229780/baked-denver-omelet/,1/2 cup shredded Cheddar cheese
